metaData__createdTimestamp,metaData__safeAlertSpecVersion,geometry__geometryAsWKTString,geometry__radius,safeAlertList__safeAlertItem__sourceId,safeAlertList__safeAlertItem__safeAlertType,safeAlertList__safeAlertItem__severity,safeAlertList__safeAlertItem__geometry__|,safeAlertList__safeAlertItem__geometry__|__latitude,safeAlertList__safeAlertItem__geometry__|__longitude
,,,,,,,,41.8934013,-87.63688051
,,,,,,,,41.89330859,-87.63688051
,,,,,,,,41.89330859,-87.63670051
,,,,,,,,41.89310522,-87.63670051
,,,,,,,,41.89310522,-87.63699658
,,,,,,,,41.89280914,-87.63699658
,,,,,,,,41.89251306,-87.63699658
,,,,,,,,41.89251306,-87.63688051
,,,,,,,,41.89242036,-87.63688051
,,,,,,,,41.89242036,-87.63670051
,,,,,,,,41.89221698,-87.63670051
,,,,,,,,41.89221698,-87.63699658
,,,,,,,,41.8919209,-87.63699658
,,,,,,,,41.8919209,-87.63717659
,,,,,,,,41.89212428,-87.63717659
,,,,,,,,41.89212428,-87.63729266
,,,,,,,,41.89221698,-87.63729266
,,,,,,,,41.89221698,-87.63747266
,,,,,,,,41.89242036,-87.63747266
,,,,,,,,41.89242036,-87.63717659
,,,,,,,,41.89271644,-87.63717659
,,,,,,,,41.89301252,-87.63717659
,,,,,,,,41.89301252,-87.63729266
,,,,,,,,41.89310522,-87.63729266
,,,,,,,,41.89310522,-87.63747266
,,,,,,,,41.89330859,-87.63747266
,,,,,,,,41.89330859,-87.63717659
,,,,,,,,41.89360467,-87.63717659
,,,,,,,,41.89369737,-87.63717659
,,,,,,,endGeometryPoint,41.89369737,-87.63699658
,,,,2183,Side Swipe,Low,begin,41.89360467,-87.62959461
,,,,,,,geometryPointList,41.8934013,-87.62959461
,,,,,,,,41.8934013,-87.62947853
,,,,,,,,41.89330859,-87.62947853
,,,,,,,,41.89330859,-87.62929853
,,,,,,,,41.89310522,-87.62929853
,,,,,,,,41.89310522,-87.62959461
,,,,,,,,41.89280914,-87.62959461
,,,,,,,,41.89280914,-87.62977461
,,,,,,,,41.89301252,-87.62977461
,,,,,,,,41.89301252,-87.62989069
,,,,,,,,41.89310522,-87.62989069
,,,,,,,,41.89310522,-87.63007069
,,,,,,,,41.89330859,-87.63007069
,,,,,,,,41.89330859,-87.62977461
,,,,,,,,41.89360467,-87.62977461
,,,,,,,endGeometryPoint,41.89360467,-87.62959461
,,,,3704,Intersection,Medium,begin,41.88235367,-87.63063285
,,,,,,,geometryPointList,41.88215029,-87.63063285
,,,,,,,,41.88215029,-87.63036677
,,,,,,,,41.88205759,-87.63036677
,,,,,,,,41.88205759,-87.63033677
,,,,,,,,41.88185421,-87.63033677
,,,,,,,,41.88185421,-87.63063285
,,,,,,,,41.88155814,-87.63063285
,,,,,,,,41.88155814,-87.63092893
,,,,,,,,41.88185421,-87.63092893
,,,,,,,,41.88185421,-87.631225
,,,,,,,,41.88205759,-87.631225
,,,,,,,,41.88205759,-87.63095893
,,,,,,,,41.88215029,-87.63095893
,,,,,,,,41.88215029,-87.63092893
,,,,,,,,41.88235367,-87.63092893
,,,,,,,,41.88235367,-87.63066285
,,,,,,,endGeometryPoint,41.88235367,-87.63063285
,,,,3703,Intersection,Low,begin,41.88235367,-87.63214324
,,,,,,,geometryPointList,41.88205759,-87.63214324
,,,,,,,,41.88205759,-87.63184716
,,,,,,,,41.88185421,-87.63184716
,,,,,,,,41.88185421,-87.63211324
,,,,,,,,41.88176151,-87.63211324
,,,,,,,,41.88176151,-87.63214324
,,,,,,,,41.88155814,-87.63214324
,,,,,,,,41.88155814,-87.63240932
,,,,,,,,41.88185421,-87.63240932
,,,,,,,,41.88185421,-87.6327054
,,,,,,,,41.88205759,-87.6327054
,,,,,,,,41.88205759,-87.63243932
,,,,,,,,41.88215029,-87.63243932
,,,,,,,,41.88215029,-87.63240932
,,,,,,,,41.88235367,-87.63240932
,,,,,,,endGeometryPoint,41.88235367,-87.63214324
,,,,4347,Hit Fixed Object,Low,begin,41.8862027,-87.63391972
,,,,,,,geometryPointList,41.88561054,-87.63391972
,,,,,,,,41.88561054,-87.63403579
,,,,,,,,41.88570324,-87.63403579
,,,,,,,,41.88570324,-87.63433187
,,,,,,,,41.88590662,-87.63433187
,,,,,,,,41.88590662,-87.63421579
,,,,,,,,41.8862027,-87.63421579
,,,,,,,endGeometryPoint,41.8862027,-87.63391972
,,,,3677,Intersection,Low,begin,41.87850464,-87.63954522
,,,,,,,geometryPointList,41.87820857,-87.63954522
,,,,,,,,41.87820857,-87.63924914
,,,,,,,,41.87800519,-87.63924914
,,,,,,,,41.87800519,-87.63951522
,,,,,,,,41.87791249,-87.63951522
,,,,,,,,41.87791249,-87.63954522
,,,,,,,,41.87770911,-87.63954522
,,,,,,,,41.87770911,-87.6398113
,,,,,,,,41.87800519,-87.6398113
,,,,,,,,41.87800519,-87.64010737
,,,,,,,,41.87820857,-87.64010737
,,,,,,,,41.87820857,-87.6398413
,,,,,,,,41.87830127,-87.6398413
,,,,,,,,41.87830127,-87.6398113
,,,,,,,,41.87850464,-87.6398113
,,,,,,,endGeometryPoint,41.87850464,-87.63954522
,,,,3678,Intersection,Low,begin,41.87850464,-87.63688051
,,,,,,,geometryPointList,41.87820857,-87.63688051
,,,,,,,,41.87820857,-87.63658443
,,,,,,,,41.87800519,-87.63658443
,,,,,,,,41.87800519,-87.63685051
,,,,,,,,41.87791249,-87.63685051
,,,,,,,,41.87791249,-87.63688051
,,,,,,,,41.87770911,-87.63688051
,,,,,,,,41.87770911,-87.63714658
,,,,,,,,41.87800519,-87.63714658
,,,,,,,,41.87800519,-87.63744266
,,,,,,,,41.87820857,-87.63744266
,,,,,,,,41.87820857,-87.63717658
,,,,,,,,41.87830127,-87.63717658
,,,,,,,,41.87830127,-87.63714658
,,,,,,,,41.87850464,-87.63714658
,,,,,,,endGeometryPoint,41.87850464,-87.63688051
,,,,3681,Intersection,Low,begin,41.87968896,-87.64250601
,,,,,,,geometryPointList,41.87939288,-87.64250601
,,,,,,,,41.87939288,-87.64220993
,,,,,,,,41.8791895,-87.64220993
,,,,,,,,41.8791895,-87.64247601
,,,,,,,,41.8790968,-87.64247601
,,,,,,,,41.8790968,-87.64250601
,,,,,,,,41.87889342,-87.64250601
,,,,,,,,41.87889342,-87.64277209
,,,,,,,,41.8791895,-87.64277209
,,,,,,,,41.8791895,-87.64306816
,,,,,,,,41.87939288,-87.64306816
,,,,,,,,41.87939288,-87.64280209
,,,,,,,,41.87948558,-87.64280209
,,,,,,,,41.87948558,-87.64277209
,,,,,,,,41.87968896,-87.64277209
,,,,,,,endGeometryPoint,41.87968896,-87.64250601
,,,,3682,Intersection,Low,begin,41.87968896,-87.63954522
,,,,,,,geometryPointList,41.87939288,-87.63954522
,,,,,,,,41.87939288,-87.63924914
,,,,,,,,41.8791895,-87.63924914
,,,,,,,,41.8791895,-87.63951522
,,,,,,,,41.8790968,-87.63951522
,,,,,,,,41.8790968,-87.63954522
,,,,,,,,41.87889342,-87.63954522
,,,,,,,,41.87889342,-87.6398113
,,,,,,,,41.8791895,-87.6398113
,,,,,,,,41.8791895,-87.64010737
,,,,,,,,41.87939288,-87.64010737
,,,,,,,,41.87939288,-87.6398413
,,,,,,,,41.87948558,-87.6398413
,,,,,,,,41.87948558,-87.6398113
,,,,,,,,41.87968896,-87.6398113
,,,,,,,endGeometryPoint,41.87968896,-87.63954522
,,,,3710,Intersection,Medium,begin,41.88353799,-87.63954522
,,,,,,,geometryPointList,41.88324191,-87.63954522
,,,,,,,,41.88324191,-87.63924914
,,,,,,,,41.88303853,-87.63924914
,,,,,,,,41.88303853,-87.63951522
,,,,,,,,41.88294583,-87.63951522
,,,,,,,,41.88294583,-87.63954522
,,,,,,,,41.88274245,-87.63954522
,,,,,,,,41.88274245,-87.6398113
,,,,,,,,41.88303853,-87.6398113
,,,,,,,,41.88303853,-87.64010737
,,,,,,,,41.88324191,-87.64010737
,,,,,,,,41.88324191,-87.6398413
,,,,,,,,41.88333461,-87.6398413
,,,,,,,,41.88333461,-87.6398113
,,,,,,,,41.88353799,-87.6398113
,,,,,,,endGeometryPoint,41.88353799,-87.63954522
,,,,3711,Intersection,Low,begin,41.88363069,-87.63362364
,,,,,,,geometryPointList,41.88353799,-87.63362364
,,,,,,,,41.88353799,-87.63359364
,,,,,,,,41.88333461,-87.63359364
,,,,,,,,41.88333461,-87.63332756
,,,,,,,,41.88324191,-87.63332756
,,,,,,,,41.88324191,-87.63362364
,,,,,,,,41.88294583,-87.63362364
,,,,,,,,41.88294583,-87.63388972
,,,,,,,,41.88303853,-87.63388972
,,,,,,,,41.88303853,-87.63391972
,,,,,,,,41.88324191,-87.63391972
,,,,,,,,41.88324191,-87.63418579
,,,,,,,,41.88333461,-87.63418579
,,,,,,,,41.88333461,-87.63388972
,,,,,,,,41.88363069,-87.63388972
,,,,,,,endGeometryPoint,41.88363069,-87.63362364
,,,,3713,Intersection,Low,begin,41.884815,-87.64102561
,,,,,,,geometryPointList,41.8847223,-87.64102561
,,,,,,,,41.8847223,-87.64099561
,,,,,,,,41.88451893,-87.64099561
,,,,,,,,41.88451893,-87.64072953
,,,,,,,,41.88442622,-87.64072953
,,,,,,,,41.88442622,-87.64102561
,,,,,,,,41.88413015,-87.64102561
,,,,,,,,41.88413015,-87.64129169
,,,,,,,,41.88422285,-87.64129169
,,,,,,,,41.88422285,-87.64132169
,,,,,,,,41.88442622,-87.64132169
,,,,,,,,41.88442622,-87.64158777
,,,,,,,,41.88451893,-87.64158777
,,,,,,,,41.88451893,-87.64129169
,,,,,,,,41.884815,-87.64129169
,,,,,,,endGeometryPoint,41.884815,-87.64102561
,,,,3715,Intersection,Low,begin,41.88353799,-87.62770206
,,,,,,,geometryPointList,41.88324191,-87.62770206
,,,,,,,,41.88324191,-87.62767206
,,,,,,,,41.88274245,-87.62767206
,,,,,,,,41.88274245,-87.62796814
,,,,,,,,41.88383407,-87.62796814
,,,,,,,,41.88383407,-87.62770206
,,,,,,,,41.88353799,-87.62770206
,,,,,,,,41.884815,-87.62770206
,,,,,,,,41.8847223,-87.62770206
,,,,,,,,41.8847223,-87.62767206
,,,,,,,,41.88451893,-87.62767206
,,,,,,,,41.88451893,-87.62740598
,,,,,,,,41.88442622,-87.62740598
,,,,,,,,41.88442622,-87.62770206
,,,,,,,,41.88413015,-87.62770206
,,,,,,,,41.88413015,-87.62796814
,,,,,,,,41.88422285,-87.62796814
,,,,,,,,41.88422285,-87.62799814
,,,,,,,,41.88442622,-87.62799814
,,,,,,,,41.88442622,-87.62826421
,,,,,,,,41.88451893,-87.62826421
,,,,,,,,41.88451893,-87.62796814
,,,,,,,,41.884815,-87.62796814
,,,,,,,endGeometryPoint,41.884815,-87.62770206
,,,,3725,Intersection,Medium,begin,41.88599932,-87.64724327
,,,,,,,geometryPointList,41.88590662,-87.64724327
,,,,,,,,41.88590662,-87.64721327
,,,,,,,,41.88570324,-87.64721327
,,,,,,,,41.88570324,-87.64694719
,,,,,,,,41.88561054,-87.64694719
,,,,,,,,41.88561054,-87.64724327
,,,,,,,,41.88531446,-87.64724327
,,,,,,,,41.88531446,-87.64750935
,,,,,,,,41.88540716,-87.64750935
,,,,,,,,41.88540716,-87.64753935
,,,,,,,,41.88561054,-87.64753935
,,,,,,,,41.88561054,-87.64780543
,,,,,,,,41.88570324,-87.64780543
,,,,,,,,41.88570324,-87.64750935
,,,,,,,,41.88599932,-87.64750935
,,,,,,,endGeometryPoint,41.88599932,-87.64724327
,,,,3726,Intersection,Medium,begin,41.88599932,-87.6439864
,,,,,,,geometryPointList,41.88590662,-87.6439864
,,,,,,,,41.88590662,-87.6439564
,,,,,,,,41.88570324,-87.6439564
,,,,,,,,41.88570324,-87.64369032
,,,,,,,,41.88561054,-87.64369032
,,,,,,,,41.88561054,-87.6439864
,,,,,,,,41.88531446,-87.6439864
,,,,,,,,41.88531446,-87.64425248
,,,,,,,,41.88540716,-87.64425248
,,,,,,,,41.88540716,-87.64428248
,,,,,,,,41.88561054,-87.64428248
,,,,,,,,41.88561054,-87.64454856
,,,,,,,,41.88570324,-87.64454856
,,,,,,,,41.88570324,-87.64425248
,,,,,,,,41.88599932,-87.64425248
,,,,,,,endGeometryPoint,41.88599932,-87.6439864
,,,,3728,Intersection,High,begin,41.8862027,-87.63688051
,,,,,,,geometryPointList,41.88590662,-87.63688051
,,,,,,,,41.88590662,-87.63658443
,,,,,,,,41.88561054,-87.63658443
,,,,,,,,41.88561054,-87.63688051
,,,,,,,,41.88531446,-87.63688051
,,,,,,,,41.88531446,-87.63714658
,,,,,,,,41.88540716,-87.63714658
,,,,,,,,41.88540716,-87.63717658
,,,,,,,,41.88561054,-87.63717658
,,,,,,,,41.88561054,-87.63744266
,,,,,,,,41.88570324,-87.63744266
,,,,,,,,41.88590662,-87.63744266
,,,,,,,,41.88590662,-87.63717658
,,,,,,,,41.88599932,-87.63717658
,,,,,,,,41.88599932,-87.63714658
,,,,,,,,41.8862027,-87.63714658
,,,,,,,endGeometryPoint,41.8862027,-87.63688051
,,,,3729,Intersection,Low,begin,41.8862027,-87.63243932
,,,,,,,geometryPointList,41.88590662,-87.63243932
,,,,,,,,41.88590662,-87.63214324
,,,,,,,,41.88570324,-87.63214324
,,,,,,,,41.88570324,-87.63240932
,,,,,,,,41.88561054,-87.63240932
,,,,,,,,41.88561054,-87.63243932
,,,,,,,,41.88540716,-87.63243932
,,,,,,,,41.88540716,-87.6327054
,,,,,,,,41.88570324,-87.6327054
,,,,,,,,41.88570324,-87.63300148
,,,,,,,,41.88590662,-87.63300148
,,,,,,,,41.88590662,-87.6327354
,,,,,,,,41.88599932,-87.6327354
,,,,,,,,41.88599932,-87.6327054
,,,,,,,,41.8862027,-87.6327054
,,,,,,,endGeometryPoint,41.8862027,-87.63243932
,,,,3733,Intersection,High,begin,41.88718364,-87.64724327
,,,,,,,geometryPointList,41.88709094,-87.64724327
,,,,,,,,41.88709094,-87.64721327
,,,,,,,,41.88688756,-87.64721327
,,,,,,,,41.88688756,-87.64694719
,,,,,,,,41.88679486,-87.64694719
,,,,,,,,41.88679486,-87.64724327
,,,,,,,,41.88649878,-87.64724327
,,,,,,,,41.88649878,-87.64750935
,,,,,,,,41.88659148,-87.64750935
,,,,,,,,41.88659148,-87.64753935
,,,,,,,,41.88679486,-87.64753935
,,,,,,,,41.88679486,-87.64780543
,,,,,,,,41.88688756,-87.64780543
,,,,,,,,41.88688756,-87.64750935
,,,,,,,,41.88718364,-87.64750935
,,,,,,,endGeometryPoint,41.88718364,-87.64724327
,,,,3734,Intersection,Medium,begin,41.88718364,-87.62947853
,,,,,,,geometryPointList,41.88709094,-87.62947853
,,,,,,,,41.88709094,-87.62944853
,,,,,,,,41.88688756,-87.62944853
,,,,,,,,41.88688756,-87.62918245
,,,,,,,,41.88679486,-87.62918245
,,,,,,,,41.88679486,-87.62947853
,,,,,,,,41.88649878,-87.62947853
,,,,,,,,41.88649878,-87.62974461
,,,,,,,,41.88659148,-87.62974461
,,,,,,,,41.88659148,-87.62977461
,,,,,,,,41.88679486,-87.62977461
,,,,,,,,41.88679486,-87.63007069
,,,,,,,,41.88649878,-87.63007069
,,,,,,,,41.88649878,-87.63033677
,,,,,,,,41.88659148,-87.63033677
,,,,,,,,41.88659148,-87.63036677
,,,,,,,,41.88679486,-87.63036677
,,,,,,,,41.88679486,-87.63063285
,,,,,,,,41.88688756,-87.63063285
,,,,,,,,41.88688756,-87.63033677
,,,,,,,,41.88718364,-87.63033677
,,,,,,,,41.88718364,-87.63007069
,,,,,,,,41.88709094,-87.63007069
,,,,,,,,41.88709094,-87.63004069
,,,,,,,,41.88688756,-87.63004069
,,,,,,,,41.88688756,-87.62974461
,,,,,,,,41.88718364,-87.62974461
,,,,,,,endGeometryPoint,41.88718364,-87.62947853
,,,,3743,Intersection,Low,begin,41.8903478,-87.63243932
,,,,,,,geometryPointList,41.89005173,-87.63243932
,,,,,,,,41.89005173,-87.63214324
,,,,,,,,41.88984835,-87.63214324
,,,,,,,,41.88984835,-87.63240932
,,,,,,,,41.88975565,-87.63240932
,,,,,,,,41.88975565,-87.63243932
,,,,,,,,41.88955227,-87.63243932
,,,,,,,,41.88955227,-87.6327054
,,,,,,,,41.88984835,-87.6327054
,,,,,,,,41.88984835,-87.63300148
,,,,,,,,41.89005173,-87.63300148
,,,,,,,,41.89005173,-87.6327354
,,,,,,,,41.89014443,-87.6327354
,,,,,,,,41.89014443,-87.6327054
,,,,,,,,41.8903478,-87.6327054
,,,,,,,endGeometryPoint,41.8903478,-87.63243932
,,,,3746,Intersection,Medium,begin,41.89280914,-87.62947853
,,,,,,,geometryPointList,41.89271644,-87.62947853
,,,,,,,,41.89271644,-87.62944853
,,,,,,,,41.89251306,-87.62944853
,,,,,,,,41.89251306,-87.62918245
,,,,,,,,41.89242036,-87.62918245
,,,,,,,,41.89242036,-87.62947853
,,,,,,,,41.89212428,-87.62947853
,,,,,,,,41.89212428,-87.62974461
,,,,,,,,41.89221698,-87.62974461
,,,,,,,,41.89221698,-87.62977461
,,,,,,,,41.89242036,-87.62977461
,,,,,,,,41.89242036,-87.63004069
,,,,,,,,41.89251306,-87.63004069
,,,,,,,,41.89251306,-87.62974461
,,,,,,,,41.89280914,-87.62974461
,,,,,,,endGeometryPoint,41.89280914,-87.62947853
,,,,3748,Intersection,Medium,begin,41.89360467,-87.63688051
,,,,,,,geometryPointList,41.89330859,-87.63688051
,,,,,,,,41.89330859,-87.63658443
,,,,,,,,41.89310522,-87.63658443
,,,,,,,,41.89310522,-87.63685051
,,,,,,,,41.89301252,-87.63685051
,,,,,,,,41.89301252,-87.63688051
,,,,,,,,41.89271644,-87.63688051
,,,,,,,,41.89242036,-87.63688051
,,,,,,,,41.89242036,-87.63658443
,,,,,,,,41.89221698,-87.63658443
,,,,,,,,41.89221698,-87.63685051
,,,,,,,,41.89212428,-87.63685051
,,,,,,,,41.89212428,-87.63688051
,,,,,,,,41.8919209,-87.63688051
,,,,,,,,41.8919209,-87.63714658
,,,,,,,,41.89221698,-87.63714658
,,,,,,,,41.89221698,-87.63744266
,,,,,,,,41.89242036,-87.63744266
,,,,,,,,41.89242036,-87.63717658
,,,,,,,,41.89251306,-87.63717658
,,,,,,,,41.89251306,-87.63714658
,,,,,,,,41.89280914,-87.63714658
,,,,,,,,41.89310522,-87.63714658
,,,,,,,,41.89310522,-87.63744266
,,,,,,,,41.89330859,-87.63744266
,,,,,,,,41.89330859,-87.63717658
,,,,,,,,41.8934013,-87.63717658
,,,,,,,,41.8934013,-87.63714658
,,,,,,,,41.89369737,-87.63714658
,,,,,,,,41.89369737,-87.63688051
,,,,,,,endGeometryPoint,41.89360467,-87.63688051
,,,,3749,Intersection,Medium,begin,41.89360467,-87.63540011
,,,,,,,geometryPointList,41.89330859,-87.63540011
,,,,,,,,41.89330859,-87.63510403
,,,,,,,,41.89310522,-87.63510403
,,,,,,,,41.89310522,-87.63537011
,,,,,,,,41.89301252,-87.63537011
,,,,,,,,41.89301252,-87.63540011
,,,,,,,,41.89271644,-87.63540011
,,,,,,,,41.89242036,-87.63540011
,,,,,,,,41.89242036,-87.63510403
,,,,,,,,41.89221698,-87.63510403
,,,,,,,,41.89221698,-87.63537011
,,,,,,,,41.89212428,-87.63537011
,,,,,,,,41.89212428,-87.63540011
,,,,,,,,41.8919209,-87.63540011
,,,,,,,,41.8919209,-87.63566619
,,,,,,,,41.89221698,-87.63566619
,,,,,,,,41.89221698,-87.63596227
,,,,,,,,41.89242036,-87.63596227
,,,,,,,,41.89242036,-87.63569619
,,,,,,,,41.89251306,-87.63569619
,,,,,,,,41.89251306,-87.63566619
,,,,,,,,41.89280914,-87.63566619
,,,,,,,,41.89310522,-87.63566619
,,,,,,,,41.89310522,-87.63596227
,,,,,,,,41.89330859,-87.63596227
,,,,,,,,41.89330859,-87.63569619
,,,,,,,,41.8934013,-87.63569619
,,,,,,,,41.8934013,-87.63566619
,,,,,,,,41.89360467,-87.63566619
,,,,,,,endGeometryPoint,41.89360467,-87.63540011
,,,,3750,Intersection,Low,begin,41.89360467,-87.63243932
,,,,,,,geometryPointList,41.89330859,-87.63243932
,,,,,,,,41.89330859,-87.63214324
,,,,,,,,41.89310522,-87.63214324
,,,,,,,,41.89310522,-87.63240932
,,,,,,,,41.89301252,-87.63240932
,,,,,,,,41.89301252,-87.63243932
,,,,,,,,41.89280914,-87.63243932
,,,,,,,,41.89280914,-87.6327054
,,,,,,,,41.89310522,-87.6327054
,,,,,,,,41.89310522,-87.63300148
,,,,,,,,41.89330859,-87.63300148
,,,,,,,,41.89330859,-87.6327354
,,,,,,,,41.8934013,-87.6327354
,,,,,,,,41.8934013,-87.6327054
,,,,,,,,41.89369737,-87.6327054
,,,,,,,,41.89369737,-87.63243932
,,,,,,,endGeometryPoint,41.89360467,-87.63243932
,,,,3751,Intersection,Medium,begin,41.89428953,-87.63391972
,,,,,,,geometryPointList,41.89419683,-87.63391972
,,,,,,,,41.89419683,-87.63388972
,,,,,,,,41.89399345,-87.63388972
,,,,,,,,41.89399345,-87.63362364
,,,,,,,,41.89390075,-87.63362364
,,,,,,,,41.89390075,-87.63391972
,,,,,,,,41.89360467,-87.63391972
,,,,,,,,41.89360467,-87.63418579
,,,,,,,,41.89369737,-87.63418579
,,,,,,,,41.89369737,-87.63421579
,,,,,,,,41.89390075,-87.63421579
,,,,,,,,41.89390075,-87.63448187
,,,,,,,,41.89399345,-87.63448187
,,,,,,,,41.89399345,-87.63418579
,,,,,,,,41.89428953,-87.63418579
,,,,,,,endGeometryPoint,41.89428953,-87.63391972
,,,,3753,Intersection,Medium,begin,41.89508507,-87.63688051
,,,,,,,geometryPointList,41.89478899,-87.63688051
,,,,,,,,41.89478899,-87.63658443
,,,,,,,,41.89458561,-87.63658443
,,,,,,,,41.89458561,-87.63685051
,,,,,,,,41.89449291,-87.63685051
,,,,,,,,41.89449291,-87.63688051
,,,,,,,,41.89428953,-87.63688051
,,,,,,,,41.89428953,-87.63714658
,,,,,,,,41.89458561,-87.63714658
,,,,,,,,41.89458561,-87.63744266
,,,,,,,,41.89478899,-87.63744266
,,,,,,,,41.89478899,-87.63717658
,,,,,,,,41.89488169,-87.63717658
,,,,,,,,41.89488169,-87.63714658
,,,,,,,,41.89508507,-87.63714658
,,,,,,,endGeometryPoint,41.89508507,-87.63688051
,,,,3757,Intersection,Low,begin,41.89567723,-87.63717658
,,,,,,,geometryPointList,41.89597331,-87.63717658
,,,,,,,,41.89597331,-87.63714658
,,,,,,,,41.89576993,-87.63714658
,,,,,,,,41.89576993,-87.63688051
,,,,,,,,41.89567723,-87.63688051
,,,,,,,,41.89567723,-87.63685051
,,,,,,,,41.89547385,-87.63685051
,,,,,,,,41.89547385,-87.63714658
,,,,,,,,41.89538115,-87.63714658
,,,,,,,,41.89538115,-87.63717658
,,,,,,,,41.89567723,-87.63717658
,,,,,,,,41.89597331,-87.63717658
,,,,,,,,41.89597331,-87.63744266
,,,,,,,,41.89606601,-87.63744266
,,,,,,,,41.89606601,-87.63717658
,,,,,,,endGeometryPoint,41.89597331,-87.63717658
,,,,3758,Intersection,Medium,begin,41.89597331,-87.63243932
,,,,,,,geometryPointList,41.89567723,-87.63243932
,,,,,,,,41.89567723,-87.63214324
,,,,,,,,41.89547385,-87.63214324
,,,,,,,,41.89547385,-87.63240932
,,,,,,,,41.89538115,-87.63240932
,,,,,,,,41.89538115,-87.63243932
,,,,,,,,41.89508507,-87.63243932
,,,,,,,,41.89508507,-87.6327054
,,,,,,,,41.89517777,-87.6327054
,,,,,,,,41.89547385,-87.6327054
,,,,,,,,41.89547385,-87.63300148
,,,,,,,,41.89567723,-87.63300148
,,,,,,,,41.89567723,-87.6327354
,,,,,,,,41.89576993,-87.6327354
,,,,,,,,41.89576993,-87.6327054
,,,,,,,,41.89597331,-87.6327054
,,,,,,,,41.89597331,-87.63243932
,,,,,,,,41.89428953,-87.63243932
,,,,,,,,41.89428953,-87.6327054
,,,,,,,,41.89449291,-87.6327054
,,,,,,,,41.89449291,-87.63243932
,,,,,,,endGeometryPoint,41.89428953,-87.63243932
,,,,1815,Turning,Low,begin,41.8791895,-87.63362364
,,,,,,,geometryPointList,41.8791895,-87.63412658
,,,,,,,,41.87948558,-87.63412658
,,,,,,,,41.87948558,-87.63353443
,,,,,,,,41.87939288,-87.63353443
,,,,,,,,41.87939288,-87.63362364
,,,,,,,endGeometryPoint,41.8791895,-87.63362364
